year,month,day,time,PM,HUMI,TEMP
2015,2,7,898,13,24,2
2015,2,7,899,15,24,2
2015,2,7,900,9,24,2
2015,2,7,901,8,24,2
2015,2,7,902,9,24,1
2015,2,7,903,12,21,2
2015,2,7,904,11,18,3
2015,2,7,905,6,16,3
2015,2,7,906,5,10,2
2015,2,7,907,6,12,0
2015,2,7,908,9,15,-1
2015,2,7,909,7,15,-2
2015,2,7,910,7,16,-3
2015,2,7,911,6,17,-4
2015,2,7,912,7,19,-4
2015,2,8,913,6,22,-6
2015,2,8,914,4,22,-7
2015,2,8,915,5,24,-8
2015,2,8,916,10,24,-8
2015,2,8,917,9,22,-8
2015,2,8,918,13,25,-10
2015,2,8,919,10,30,-12
2015,2,8,920,13,27,-11
2015,2,8,921,13,28,-9
2015,2,8,922,14,20,-6
2015,2,8,923,11,18,-3
2015,2,8,924,12,15,-1
2015,2,8,925,8,15,-2
2015,2,8,926,11,11,0
2015,2,8,927,15,10,1
2015,2,8,928,15,10,1
2015,2,8,929,30,10,1
2015,2,8,930,37,10,1
2015,2,8,931,54,13,0
2015,2,8,932,67,18,-1
2015,2,8,933,70,18,0
2015,2,8,934,72,25,-3
2015,2,8,935,93,27,-4
2015,2,8,936,109,30,-4
2015,2,9,937,119,37,-7
2015,2,9,938,124,41,-7
2015,2,9,939,127,44,-8
2015,2,9,940,113,47,-10
2015,2,9,941,104,51,-11
2015,2,9,942,119,51,-10
2015,2,9,943,96,47,-11
2015,2,9,944,84,47,-11
2015,2,9,945,67,40,-9
2015,2,9,946,66,32,-5
2015,2,9,947,81,25,-2
2015,2,9,948,82,18,0
2015,2,9,949,78,16,2
2015,2,9,950,82,12,4
2015,2,9,951,74,14,5
2015,2,9,952,116,13,6
2015,2,9,953,146,14,6
2015,2,9,954,134,15,5
2015,2,9,955,155,17,5
2015,2,9,956,182,18,5
2015,2,9,957,176,33,-1
2015,2,9,958,165,39,-3
2015,2,9,959,175,49,-5
2015,2,9,960,188,48,-6
2015,2,10,961,213,49,-5
2015,2,10,962,214,48,-7
2015,2,10,963,166,41,-5
2015,2,10,964,136,44,-7
2015,2,10,965,113,35,-4
2015,2,10,966,125,41,-6
2015,2,10,967,136,44,-7
2015,2,10,968,186,45,-6
2015,2,10,969,122,35,-3
2015,2,10,970,97,28,0
2015,2,10,971,91,19,4
2015,2,10,972,78,18,6
2015,2,10,973,86,15,9
2015,2,10,974,83,12,12
2015,2,10,975,73,11,13
2015,2,10,976,82,12,12
2015,2,10,977,86,12,12
2015,2,10,978,105,12,12
2015,2,10,979,170,15,9
2015,2,10,980,177,23,4
2015,2,10,981,179,31,1
2015,2,10,982,186,36,0
2015,2,10,983,178,33,0
2015,2,10,984,71,24,2
2015,2,11,985,52,39,-1
2015,2,11,986,123,29,2
2015,2,11,987,190,46,-1
2015,2,11,988,183,54,-2
2015,2,11,989,137,49,-3
2015,2,11,990,54,34,1
2015,2,11,991,23,29,1
2015,2,11,992,25,29,1
2015,2,11,993,26,29,1
2015,2,11,994,27,27,3
2015,2,11,995,21,23,5
2015,2,11,996,25,20,6
2015,2,11,997,24,17,7
2015,2,11,998,23,17,8
2015,2,11,999,24,17,8
2015,2,11,1000,20,15,9
2015,2,11,1001,16,16,9
2015,2,11,1002,15,17,8
2015,2,11,1003,16,20,5
2015,2,11,1004,9,18,6
2015,2,11,1005,11,25,3
2015,2,11,1006,9,22,2
2015,2,11,1007,13,25,3
2015,2,11,1008,10,27,3
2015,2,12,1009,14,27,3
2015,2,12,1010,20,42,-2
2015,2,12,1011,23,49,-3
2015,2,12,1012,21,45,-3
2015,2,12,1013,20,42,-2
2015,2,12,1014,20,53,-5
2015,2,12,1015,26,49,-4
2015,2,12,1016,24,49,-3
2015,2,12,1017,18,42,-1
2015,2,12,1018,24,31,2
2015,2,12,1019,30,27,4
2015,2,12,1020,27,27,4
2015,2,12,1021,29,24,6
2015,2,12,1022,35,22,6
2015,2,12,1023,30,24,6
2015,2,12,1024,34,22,6
2015,2,12,1025,27,24,6
2015,2,12,1026,28,25,5
2015,2,12,1027,40,27,4
2015,2,12,1028,53,29,2
2015,2,12,1029,73,31,2
2015,2,12,1030,75,43,1
2015,2,12,1031,88,46,0
2015,2,12,1032,73,54,-1
2015,2,13,1033,61,63,-3
2015,2,13,1034,68,68,-4
2015,2,13,1035,94,73,-5
2015,2,13,1036,111,79,-6
2015,2,13,1037,96,73,-6
2015,2,13,1038,98,73,-6
2015,2,13,1039,95,78,-8
2015,2,13,1040,109,78,-8
2015,2,13,1041,96,78,-8
2015,2,13,1042,87,58,-2
2015,2,13,1043,100,47,1
2015,2,13,1044,111,37,3
2015,2,13,1045,130,32,5
2015,2,13,1046,126,30,6
2015,2,13,1047,120,30,7
2015,2,13,1048,127,24,9
2015,2,13,1049,122,24,9
2015,2,13,1050,170,28,7
2015,2,13,1051,205,32,5
2015,2,13,1052,231,37,3
2015,2,13,1053,253,46,0
2015,2,13,1054,282,40,2
2015,2,13,1055,291,43,1
2015,2,13,1056,317,50,0
2015,2,14,1057,313,58,-3
2015,2,14,1058,281,58,-3
2015,2,14,1059,247,62,-4
2015,2,14,1060,215,67,-5
2015,2,14,1061,215,58,-4
2015,2,14,1062,221,73,-6
2015,2,14,1063,203,67,-5
2015,2,14,1064,218,73,-5
2015,2,14,1065,218,73,-6
2015,2,14,1066,227,50,0
2015,2,14,1067,227,41,4
2015,2,14,1068,231,38,5
2015,2,14,1069,230,33,7
2015,2,14,1070,239,29,9
2015,2,14,1071,253,29,10
2015,2,14,1072,258,27,11
2015,2,14,1073,268,27,11
2015,2,14,1074,283,31,9
2015,2,14,1075,290,35,6
2015,2,14,1076,315,44,3
2015,2,14,1077,348,55,1
2015,2,14,1078,380,59,0
2015,2,14,1079,388,50,1
2015,2,14,1080,376,59,0
2015,2,15,1081,394,63,-2
2015,2,15,1082,345,58,-1
2015,2,15,1083,329,50,0
2015,2,15,1084,309,58,-1
2015,2,15,1085,325,58,-1
2015,2,15,1086,348,63,-3
2015,2,15,1087,359,68,-4
2015,2,15,1088,373,73,-4
2015,2,15,1089,336,58,-1
2015,2,15,1090,302,54,0
2015,2,15,1091,286,35,4
2015,2,15,1092,276,32,5
2015,2,15,1093,220,30,7
2015,2,15,1094,289,30,7
2015,2,15,1095,308,26,8
2015,2,15,1096,293,26,8
2015,2,15,1097,297,36,8
2015,2,15,1098,307,42,7
2015,2,15,1099,262,41,6
2015,2,15,1100,197,38,6
2015,2,15,1101,177,35,6
2015,2,15,1102,168,38,5
2015,2,15,1103,169,44,3
2015,2,15,1104,172,44,3
2015,2,16,1105,195,51,2
2015,2,16,1106,214,63,0
2015,2,16,1107,240,63,-1
2015,2,16,1108,252,68,-2
2015,2,16,1109,256,68,-2
2015,2,16,1110,241,73,-4
2015,2,16,1111,250,79,-4
2015,2,16,1112,249,85,-5
2015,2,16,1113,246,79,-4
2015,2,16,1114,204,55,2
2015,2,16,1115,45,41,6
2015,2,16,1116,22,18,10
2015,2,16,1117,22,18,10
2015,2,16,1118,17,18,11
2015,2,16,1119,17,18,12
2015,2,16,1120,13,17,12
2015,2,16,1121,16,16,12
2015,2,16,1122,16,15,11
2015,2,16,1123,21,20,8
2015,2,16,1124,26,19,8
2015,2,16,1125,23,19,8
2015,2,16,1126,26,22,7
2015,2,16,1127,22,26,6
2015,2,16,1128,28,27,5
2015,2,17,1129,17,27,5
2015,2,17,1130,20,32,4
2015,2,17,1131,18,34,3
2015,2,17,1132,14,34,3
2015,2,17,1133,17,34,2
2015,2,17,1134,16,34,2
2015,2,17,1135,19,37,2
2015,2,17,1136,23,37,2
2015,2,17,1137,21,37,2
2015,2,17,1138,27,32,4
2015,2,17,1139,29,28,6
2015,2,17,1140,23,24,8
2015,2,17,1141,18,23,9
2015,2,17,1142,13,21,9
2015,2,17,1143,18,20,11
2015,2,17,1144,18,20,11
2015,2,17,1145,19,20,11
2015,2,17,1146,12,21,10
2015,2,17,1147,17,24,8
2015,2,17,1148,25,30,5
2015,2,17,1149,40,37,3
2015,2,17,1150,46,40,2
2015,2,17,1151,75,40,1
2015,2,17,1152,114,32,5
2015,2,18,1153,109,54,-1
2015,2,18,1154,79,46,-1
2015,2,18,1155,29,37,1
2015,2,18,1156,21,46,-2
2015,2,18,1157,16,39,0
2015,2,18,1158,9,29,3
2015,2,18,1159,15,36,0
2015,2,18,1160,13,34,1
2015,2,18,1161,12,32,3
2015,2,18,1162,11,30,4
2015,2,18,1163,11,27,5
2015,2,18,1164,14,22,8
2015,2,18,1165,10,20,8
2015,2,18,1166,13,18,10
2015,2,18,1167,11,18,10
2015,2,18,1168,14,18,10
2015,2,18,1169,19,15,11
2015,2,18,1170,16,16,10
2015,2,18,1171,27,20,7
2015,2,18,1172,76,22,6
2015,2,18,1173,171,24,6
2015,2,18,1174,147,35,4
2015,2,18,1175,119,34,3
2015,2,18,1176,176,37,2
2015,2,19,1177,407,40,1
2015,2,19,1178,225,46,0
2015,2,19,1179,165,50,-1
2015,2,19,1180,267,54,-1
2015,2,19,1181,329,54,-1
2015,2,19,1182,375,63,-3
2015,2,19,1183,325,58,-2
2015,2,19,1184,288,73,-3
2015,2,19,1185,103,74,-2
2015,2,19,1186,243,74,-1
2015,2,19,1187,223,55,2
2015,2,19,1188,197,44,3
2015,2,19,1189,133,38,4
2015,2,19,1190,92,30,5
2015,2,19,1191,84,22,6
2015,2,19,1192,100,24,6
2015,2,19,1193,124,44,5
2015,2,19,1194,114,80,2
2015,2,19,1195,118,86,1
2015,2,19,1196,125,86,1
2015,2,19,1197,130,86,1
2015,2,19,1198,111,80,2
2015,2,19,1199,129,80,2
2015,2,19,1200,127,80,2
2015,2,20,1201,129,74,2
2015,2,20,1202,116,80,1
2015,2,20,1203,120,80,1
2015,2,20,1204,112,80,1
2015,2,20,1205,81,86,1
2015,2,20,1206,90,92,0
2015,2,20,1207,104,92,0
2015,2,20,1208,112,100,0
2015,2,20,1209,97,100,0
2015,2,20,1210,102,100,0
2015,2,20,1211,105,100,0
2015,2,20,1212,114,93,1
2015,2,20,1213,121,100,0
2015,2,20,1214,123,100,0
2015,2,20,1215,129,92,0
2015,2,20,1216,151,92,0
2015,2,20,1217,160,92,0
2015,2,20,1218,166,100,0
2015,2,20,1219,179,100,0
2015,2,20,1220,178,100,0
2015,2,20,1221,196,93,1
2015,2,20,1222,206,100,0
2015,2,20,1223,223,100,0
2015,2,20,1224,223,100,0
2015,2,21,1225,168,100,0
2015,2,21,1226,164,100,0
2015,2,21,1227,176,100,0
2015,2,21,1228,189,100,0
2015,2,21,1229,182,100,0
2015,2,21,1230,172,93,1
2015,2,21,1231,167,93,1
2015,2,21,1232,182,93,1
2015,2,21,1233,192,86,1
2015,2,21,1234,195,86,1
2015,2,21,1235,231,93,1
2015,2,21,1236,241,93,1
2015,2,21,1237,284,86,1
2015,2,21,1238,308,93,1
2015,2,21,1239,338,86,2
2015,2,21,1240,74,86,2
2015,2,21,1241,43,75,4
2015,2,21,1242,37,44,4
2015,2,21,1243,30,27,2
2015,2,21,1244,28,22,1
2015,2,21,1245,27,18,0
2015,2,21,1246,28,20,0
2015,2,21,1247,29,22,-1
2015,2,21,1248,52,20,-1
2015,2,22,1249,62,21,-2
2015,2,22,1250,95,23,-3
2015,2,22,1251,111,25,-4
2015,2,22,1252,106,25,-4
2015,2,22,1253,90,23,-4
2015,2,22,1254,77,23,-4
2015,2,22,1255,54,23,-4
2015,2,22,1256,47,25,-4
2015,2,22,1257,37,25,-4
2015,2,22,1258,28,23,-3
2015,2,22,1259,23,25,-2
2015,2,22,1260,24,20,0
2015,2,22,1261,21,19,1
2015,2,22,1262,17,19,2
2015,2,22,1263,15,19,2
2015,2,22,1264,13,16,4
2015,2,22,1265,16,16,4
2015,2,22,1266,16,18,4
2015,2,22,1267,20,19,3
2015,2,22,1268,23,19,3
2015,2,22,1269,25,21,2
2015,2,22,1270,43,21,2
2015,2,22,1271,35,24,1
2015,2,22,1272,27,24,1
2015,2,23,1273,18,42,-3
2015,2,23,1274,17,42,-3
2015,2,23,1275,19,53,-5
2015,2,23,1276,17,49,-5
2015,2,23,1277,18,53,-5
2015,2,23,1278,22,53,-6
2015,2,23,1279,20,57,-7
2015,2,23,1280,32,57,-7
2015,2,23,1281,25,45,-3
2015,2,23,1282,29,33,-1
2015,2,23,1283,38,21,2
2015,2,23,1284,38,21,2
2015,2,23,1285,39,18,5
2015,2,23,1286,39,18,5
2015,2,23,1287,38,18,6
2015,2,23,1288,55,18,6
2015,2,23,1289,60,20,6
2015,2,23,1290,51,23,5
2015,2,23,1291,56,29,3
2015,2,23,1292,75,34,1
2015,2,23,1293,120,34,2
2015,2,23,1294,168,63,-2
2015,2,23,1295,185,58,-2
2015,2,23,1296,199,54,-1
2015,2,24,1297,196,54,-1
2015,2,24,1298,222,63,-3
2015,2,24,1299,206,73,-4
2015,2,24,1300,183,73,-4
2015,2,24,1301,177,63,-3
2015,2,24,1302,158,63,-3
2015,2,24,1303,150,73,-5
2015,2,24,1304,132,67,-5
2015,2,24,1305,115,73,-4
2015,2,24,1306,102,59,0
2015,2,24,1307,105,43,2
2015,2,24,1308,115,47,3
2015,2,24,1309,122,48,4
2015,2,24,1310,153,48,4
2015,2,24,1311,175,45,6
2015,2,24,1312,182,48,6
2015,2,24,1313,195,52,6
2015,2,24,1314,192,48,6
2015,2,24,1315,196,60,4
2015,2,24,1316,185,69,3
2015,2,24,1317,187,74,3
2015,2,24,1318,214,74,3
2015,2,24,1319,204,80,2
2015,2,24,1320,196,80,2
2015,2,25,1321,215,86,1
2015,2,25,1322,212,80,2
2015,2,25,1323,226,86,-1
2015,2,25,1324,220,86,0
2015,2,25,1325,211,86,-1
2015,2,25,1326,137,86,-1
2015,2,25,1327,9,80,0
2015,2,25,1328,16,34,2
2015,2,25,1329,11,15,4
2015,2,25,1330,9,15,4
2015,2,25,1331,16,13,5
2015,2,25,1332,15,13,5
2015,2,25,1333,19,11,7
2015,2,25,1334,18,12,6
2015,2,25,1335,18,10,7
2015,2,25,1336,19,10,7
2015,2,25,1337,13,10,7
2015,2,25,1338,9,12,6
2015,2,25,1339,9,12,5
2015,2,25,1340,18,19,1
2015,2,25,1341,23,16,2
2015,2,25,1342,17,26,0
2015,2,25,1343,13,36,-2
2015,2,25,1344,14,36,-2
2015,2,26,1345,26,33,-1
2015,2,26,1346,18,30,-1
2015,2,26,1347,22,45,-5
2015,2,26,1348,30,35,-3
2015,2,26,1349,14,38,-4
2015,2,26,1350,10,38,-4
2015,2,26,1351,8,53,-6
2015,2,26,1352,13,41,-6
2015,2,26,1353,10,28,-1
2015,2,26,1354,15,20,0
2015,2,26,1355,14,16,2
2015,2,26,1356,10,16,2
2015,2,26,1357,21,15,3
2015,2,26,1358,14,12,4
2015,2,26,1359,17,12,5
2015,2,26,1360,13,13,5
2015,2,26,1361,16,11,6
2015,2,26,1362,9,11,6
2015,2,26,1363,15,15,3
2015,2,26,1364,15,16,3
2015,2,26,1365,18,20,1
2015,2,26,1366,16,22,1
2015,2,26,1367,11,22,1
2015,2,26,1368,12,24,0
2015,2,27,1369,8,28,0
2015,2,27,1370,8,30,-1
2015,2,27,1371,14,30,-2
2015,2,27,1372,10,33,-2
2015,2,27,1373,8,33,-2
2015,2,27,1374,10,33,-2
2015,2,27,1375,9,33,-2
2015,2,27,1376,18,39,-3
2015,2,27,1377,20,42,-2
2015,2,27,1378,19,33,-1
2015,2,27,1379,19,26,0
2015,2,27,1380,31,24,0
2015,2,27,1381,27,28,0
2015,2,27,1382,31,29,1
2015,2,27,1383,28,27,2
2015,2,27,1384,38,31,2
2015,2,27,1385,47,34,2
2015,2,27,1386,41,40,1
2015,2,27,1387,43,40,1
2015,2,27,1388,42,47,1
2015,2,27,1389,38,43,1
2015,2,27,1390,38,46,0
2015,2,27,1391,48,50,0
2015,2,27,1392,49,74,-1
2015,2,28,1393,45,92,-2
2015,2,28,1394,43,92,-2
2015,2,28,1395,48,92,-2
2015,2,28,1396,43,86,-2
2015,2,28,1397,51,92,-3
2015,2,28,1398,61,86,-2
2015,2,28,1399,74,86,-2
2015,2,28,1400,94,92,-2
2015,2,28,1401,103,92,-2
2015,2,28,1402,122,100,-2
2015,2,28,1403,171,92,-1
2015,2,28,1404,186,92,-1
2015,2,28,1405,210,86,0
2015,2,28,1406,215,86,0
2015,2,28,1407,234,80,1
2015,2,28,1408,213,80,1
2015,2,28,1409,211,74,2
2015,2,28,1410,217,80,1
2015,2,28,1411,224,74,1
2015,2,28,1412,227,80,0
2015,2,28,1413,220,86,-1
2015,2,28,1414,208,92,-1
2015,2,28,1415,123,92,-2
2015,2,28,1416,52,92,-1
2015,3,1,1417,115,86,-1
2015,3,1,1418,44,92,-3
2015,3,1,1419,21,92,-4
2015,3,1,1420,12,92,-4
2015,3,1,1421,12,79,-4
2015,3,1,1422,15,68,-4
2015,3,1,1423,31,79,-6
2015,3,1,1424,66,50,-1
2015,3,1,1425,68,32,3
2015,3,1,1426,60,30,5
2015,3,1,1427,53,45,6
2015,3,1,1428,39,18,9
2015,3,1,1429,22,16,10
2015,3,1,1430,26,14,11
2015,3,1,1431,27,14,11
2015,3,1,1432,20,12,12
2015,3,1,1433,13,12,12
2015,3,1,1434,17,13,11
2015,3,1,1435,25,15,10
2015,3,1,1436,40,16,9
2015,3,1,1437,51,18,9
2015,3,1,1438,47,18,9
2015,3,1,1439,58,20,7
2015,3,1,1440,69,24,6
2015,3,2,1441,74,40,1
2015,3,2,1442,74,58,-1
2015,3,2,1443,77,68,-2
2015,3,2,1444,82,68,-4
2015,3,2,1445,103,73,-4
2015,3,2,1446,117,63,-3
2015,3,2,1447,134,73,-4
2015,3,2,1448,145,79,-5
2015,3,2,1449,138,68,-1
2015,3,2,1450,131,38,4
2015,3,2,1451,130,33,6
2015,3,2,1452,100,26,8
2015,3,2,1453,55,20,11
2015,3,2,1454,30,11,14
2015,3,2,1455,18,10,14
2015,3,2,1456,22,10,15
2015,3,2,1457,26,12,15
2015,3,2,1458,18,12,13
2015,3,2,1459,14,13,12
2015,3,2,1460,16,18,10
2015,3,2,1461,11,18,10
2015,3,2,1462,9,18,9
2015,3,2,1463,6,20,8
2015,3,2,1464,4,20,7
2015,3,3,1465,6,16,7
2015,3,3,1466,7,14,7
2015,3,3,1467,5,14,6
2015,3,3,1468,4,14,4
2015,3,3,1469,3,11,3
2015,3,3,1470,4,10,2
2015,3,3,1471,6,12,1
2015,3,3,1472,7,15,-1
2015,3,3,1473,8,16,-1
2015,3,3,1474,7,17,0
2015,3,3,1475,6,16,-1
2015,3,3,1476,6,12,1
2015,3,3,1477,11,11,2
2015,3,3,1478,8,10,3
2015,3,3,1479,7,9,4
2015,3,3,1480,6,8,5
2015,3,3,1481,7,9,4
2015,3,3,1482,12,9,4
2015,3,3,1483,13,11,2
2015,3,3,1484,12,10,2
2015,3,3,1485,14,11,1
2015,3,3,1486,11,10,1
2015,3,3,1487,8,11,0
2015,3,3,1488,8,12,0
2015,3,4,1489,8,15,-1
2015,3,4,1490,7,14,0
2015,3,4,1491,11,15,-1
2015,3,4,1492,12,16,-2
2015,3,4,1493,13,18,-2
2015,3,4,1494,12,21,-3
2015,3,4,1495,10,27,-5
2015,3,4,1496,18,24,-5
2015,3,4,1497,20,21,-2
2015,3,4,1498,18,14,1
2015,3,4,1499,15,10,2
2015,3,4,1500,9,10,3
2015,3,4,1501,12,8,4
2015,3,4,1502,18,7,5
2015,3,4,1503,31,6,6
2015,3,4,1504,23,7,6
2015,3,4,1505,23,7,6
2015,3,4,1506,21,8,6
2015,3,4,1507,31,10,4
2015,3,4,1508,38,13,2
2015,3,4,1509,42,11,4
2015,3,4,1510,55,14,2
2015,3,4,1511,60,26,-1
2015,3,4,1512,75,33,-2
2015,3,5,1513,95,39,-3
2015,3,5,1514,110,35,-3
2015,3,5,1515,123,42,-4
2015,3,5,1516,132,42,-4
2015,3,5,1517,111,39,-3
2015,3,5,1518,118,45,-4
2015,3,5,1519,133,57,-7
2015,3,5,1520,135,67,-7
2015,3,5,1521,134,58,-4
2015,3,5,1522,144,39,0
2015,3,5,1523,162,31,1
2015,3,5,1524,97,21,4
2015,3,5,1525,93,14,7
2015,3,5,1526,65,14,7
2015,3,5,1527,62,13,8
2015,3,5,1528,70,13,8
2015,3,5,1529,73,13,8
2015,3,5,1530,73,15,8
2015,3,5,1531,75,18,5
2015,3,5,1532,93,20,5
2015,3,5,1533,140,23,3
2015,3,5,1534,162,25,3
2015,3,5,1535,153,31,1
2015,3,5,1536,142,50,-1
2015,3,6,1537,118,50,-1
2015,3,6,1538,144,50,-1
2015,3,6,1539,201,50,-1
2015,3,6,1540,181,50,-1
2015,3,6,1541,178,54,-2
2015,3,6,1542,164,62,-4
2015,3,6,1543,165,67,-5
2015,3,6,1544,155,67,-5
2015,3,6,1545,154,73,-3
2015,3,6,1546,171,50,1
2015,3,6,1547,180,44,3
2015,3,6,1548,203,38,5
2015,3,6,1549,213,33,6
2015,3,6,1550,215,28,8
2015,3,6,1551,215,26,8
2015,3,6,1552,189,26,9
2015,3,6,1553,211,25,10
2015,3,6,1554,231,29,9
2015,3,6,1555,243,31,8
2015,3,6,1556,253,41,5
2015,3,6,1557,286,41,5
2015,3,6,1558,288,47,3
2015,3,6,1559,316,47,3
2015,3,6,1560,313,55,1
2015,3,7,1561,301,59,1
2015,3,7,1562,280,59,1
2015,3,7,1563,281,74,-2
2015,3,7,1564,276,74,-1
2015,3,7,1565,262,74,-2
2015,3,7,1566,240,73,-3
2015,3,7,1567,244,74,-2
2015,3,7,1568,221,79,-4
2015,3,7,1569,220,80,-1
2015,3,7,1570,222,52,5
2015,3,7,1571,234,45,7
2015,3,7,1572,219,42,9
2015,3,7,1573,211,39,10
2015,3,7,1574,197,34,11
2015,3,7,1575,176,34,12
2015,3,7,1576,190,34,12
2015,3,7,1577,194,37,12
2015,3,7,1578,200,37,11
2015,3,7,1579,201,42,10
2015,3,7,1580,214,49,8
2015,3,7,1581,226,56,6
2015,3,7,1582,231,56,7
2015,3,7,1583,220,65,5
2015,3,7,1584,213,65,5
2015,3,8,1585,201,64,4
2015,3,8,1586,217,74,3
2015,3,8,1587,228,64,3
2015,3,8,1588,217,86,0
2015,3,8,1589,223,86,-2
2015,3,8,1590,203,86,-1
2015,3,8,1591,214,80,0
2015,3,8,1592,238,74,0
2015,3,8,1593,256,74,2
2015,3,8,1594,245,69,4
2015,3,8,1595,237,52,7
2015,3,8,1596,125,42,9
2015,3,8,1597,12,29,11
2015,3,8,1598,12,22,12
2015,3,8,1599,11,16,13
2015,3,8,1600,12,10,13
2015,3,8,1601,9,9,13
2015,3,8,1602,10,10,12
2015,3,8,1603,7,10,10
2015,3,8,1604,8,10,8
2015,3,8,1605,14,12,7
2015,3,8,1606,9,13,6
2015,3,8,1607,17,13,5
2015,3,8,1608,10,9,4
2015,3,9,1609,7,11,2
2015,3,9,1610,10,13,1
2015,3,9,1611,5,13,0
2015,3,9,1612,5,16,-1
2015,3,9,1613,4,18,-2
2015,3,9,1614,4,18,-3
2015,3,9,1615,3,21,-3
2015,3,9,1616,2,23,-4
2015,3,9,1617,6,21,-3
2015,3,9,1618,15,18,-2
2015,3,9,1619,8,18,-2
2015,3,9,1620,10,15,-1
2015,3,9,1621,9,11,0
2015,3,9,1622,8,9,1
2015,3,9,1623,10,6,5
2015,3,9,1624,11,5,5
2015,3,9,1625,8,8,3
2015,3,9,1626,5,7,4
2015,3,9,1627,8,10,1
2015,3,9,1628,8,7,2
2015,3,9,1629,9,7,1
2015,3,9,1630,8,8,1
2015,3,9,1631,10,13,-2
2015,3,9,1632,8,12,-1
2015,3,10,1633,9,17,-4
2015,3,10,1634,7,18,-3
2015,3,10,1635,4,13,-2
2015,3,10,1636,2,19,-3
2015,3,10,1637,7,24,-6
2015,3,10,1638,8,41,-7
2015,3,10,1639,22,41,-7
2015,3,10,1640,33,44,-7
2015,3,10,1641,38,22,-1
2015,3,10,1642,25,13,1
2015,3,10,1643,8,12,3
2015,3,10,1644,16,11,6
2015,3,10,1645,15,9,7
2015,3,10,1646,26,9,8
2015,3,10,1647,37,9,8
2015,3,10,1648,39,10,9
2015,3,10,1649,35,10,8
2015,3,10,1650,30,10,8
2015,3,10,1651,36,11,7
2015,3,10,1652,66,13,6
2015,3,10,1653,71,15,6
2015,3,10,1654,72,17,6
2015,3,10,1655,72,33,0
2015,3,10,1656,78,42,-1
2015,3,11,1657,75,36,-1
2015,3,11,1658,93,39,-2
2015,3,11,1659,104,39,-2
2015,3,11,1660,98,36,-2
2015,3,11,1661,101,45,-4
2015,3,11,1662,93,36,-2
2015,3,11,1663,85,45,-4
2015,3,11,1664,31,39,-3
2015,3,11,1665,31,19,2
2015,3,11,1666,17,15,4
2015,3,11,1667,6,13,5
2015,3,11,1668,16,11,7
2015,3,11,1669,11,12,7
2015,3,11,1670,14,9,8
2015,3,11,1671,15,10,9
2015,3,11,1672,18,9,10
2015,3,11,1673,15,8,12
2015,3,11,1674,18,9,10
2015,3,11,1675,23,10,8
2015,3,11,1676,33,12,7
2015,3,11,1677,39,14,6
2015,3,11,1678,44,14,6
2015,3,11,1679,55,18,5
2015,3,11,1680,76,21,4
2015,3,12,1681,77,25,4
2015,3,12,1682,73,29,3
2015,3,12,1683,74,31,2
2015,3,12,1684,81,39,0
2015,3,12,1685,83,50,-1
2015,3,12,1686,93,50,-2
2015,3,12,1687,94,62,-4
2015,3,12,1688,88,62,-4
2015,3,12,1689,85,32,3
2015,3,12,1690,89,27,4
2015,3,12,1691,78,26,6
2015,3,12,1692,86,20,8
2015,3,12,1693,63,15,10
2015,3,12,1694,47,12,12
2015,3,12,1695,42,9,13
2015,3,12,1696,30,9,13
2015,3,12,1697,46,9,13
2015,3,12,1698,59,10,12
2015,3,12,1699,75,13,11
2015,3,12,1700,90,18,9
2015,3,12,1701,86,24,8
2015,3,12,1702,84,32,5
2015,3,12,1703,111,28,7
2015,3,12,1704,125,55,4
2015,3,13,1705,146,51,3
2015,3,13,1706,134,64,2
2015,3,13,1707,123,74,-2
2015,3,13,1708,110,79,-2
2015,3,13,1709,111,86,-2
2015,3,13,1710,126,79,-2
2015,3,13,1711,130,74,-2
2015,3,13,1712,155,79,-3
2015,3,13,1713,118,59,2
2015,3,13,1714,40,17,6
2015,3,13,1715,26,13,8
2015,3,13,1716,17,11,9
2015,3,13,1717,21,10,10
2015,3,13,1718,17,9,12
2015,3,13,1719,9,8,12
2015,3,13,1720,18,8,12
2015,3,13,1721,16,8,12
2015,3,13,1722,12,8,12
2015,3,13,1723,27,10,10
2015,3,13,1724,34,10,9
2015,3,13,1725,41,13,8
2015,3,13,1726,41,37,3
2015,3,13,1727,96,55,4
2015,3,13,1728,92,64,2
2015,3,14,1729,70,59,2
2015,3,14,1730,67,64,1
2015,3,14,1731,62,64,1
2015,3,14,1732,59,64,1
2015,3,14,1733,54,59,1
2015,3,14,1734,56,64,1
2015,3,14,1735,67,64,1
2015,3,14,1736,74,64,1
2015,3,14,1737,82,64,1
2015,3,14,1738,84,64,2
2015,3,14,1739,99,59,3
2015,3,14,1740,116,59,3
2015,3,14,1741,124,48,5
2015,3,14,1742,131,42,7
2015,3,14,1743,120,34,9
2015,3,14,1744,107,29,10
2015,3,14,1745,112,27,11
2015,3,14,1746,120,29,10
2015,3,14,1747,119,31,9
2015,3,14,1748,144,31,8
2015,3,14,1749,135,33,7
2015,3,14,1750,163,41,5
2015,3,14,1751,165,47,3
2015,3,14,1752,162,51,2
2015,3,15,1753,162,51,2
2015,3,15,1754,154,51,3
2015,3,15,1755,150,55,2
2015,3,15,1756,148,59,1
2015,3,15,1757,149,55,1
2015,3,15,1758,171,68,-1
2015,3,15,1759,187,68,-1
